state,county,fips,population,pop_density,date,cases,case_ratio,deaths,deaths_ratio,Median AQI in 2019,stay at home order,Mandatory Quarantine for Travelers,NonNoEssential Business Closures,Large Gatherings Ban,StateNoMandated School Closures,Bar/Restaurant Limits,Primary Election Postponement,Emergency Declaration,Total.x,ar_Under_1_years_White,ar_1_to_9_years_White,ar_10_to_14_years_White,ar_15_to_17_years_White,ar_18_and_19_years_White,ar_20_to_24_years_White,ar_25_to_29_years_White,ar_30_to_34_years_White,ar_35_to_44_years_White,ar_45_to_54_years_White,ar_55_to_64_years_White,ar_65_to_74_years_White,ar_75_to_84_years_White,ar_85_years_and_over_White,ar_Under_1_years_Black,ar_1_to_9_years_Black,ar_10_to_14_years_Black,ar_15_to_17_years_Black,ar_18_and_19_years_Black,ar_20_to_24_years_Black,ar_25_to_29_years_Black,ar_30_to_34_years_Black,ar_35_to_44_years_Black,ar_45_to_54_years_Black,ar_55_to_64_years_Black,ar_65_to_74_years_Black,ar_75_to_84_years_Black,ar_85_years_and_over_Black,ar_Under_1_years_Native,ar_1_to_9_years_Native,ar_10_to_14_years_Native,ar_15_to_17_years_Native,ar_18_and_19_years_Native,ar_20_to_24_years_Native,ar_25_to_29_years_Native,ar_30_to_34_years_Native,ar_35_to_44_years_Native,ar_45_to_54_years_Native,ar_55_to_64_years_Native,ar_65_to_74_years_Native,ar_75_to_84_years_Native,ar_85_years_and_over_Native,ar_Under_1_years_Asian,ar_1_to_9_years_Asian,ar_10_to_14_years_Asian,ar_15_to_17_years_Asian,ar_18_and_19_years_Asian,ar_20_to_24_years_Asian,ar_25_to_29_years_Asian,ar_30_to_34_years_Asian,ar_35_to_44_years_Asian,ar_45_to_54_years_Asian,ar_55_to_64_years_Asian,ar_65_to_74_years_Asian,ar_75_to_84_years_Asian,ar_85_years_and_over_Asian,ar_Under_1_years_PI,ar_1_to_9_years_PI,ar_10_to_14_years_PI,ar_15_to_17_years_PI,ar_18_and_19_years_PI,ar_20_to_24_years_PI,ar_25_to_29_years_PI,ar_30_to_34_years_PI,ar_35_to_44_years_PI,ar_45_to_54_years_PI,ar_55_to_64_years_PI,ar_65_to_74_years_PI,ar_75_to_84_years_PI,ar_85_years_and_over_PI,ar_Under_1_years_Hispanic,ar_1_to_9_years_Hispanic,ar_10_to_14_years_Hispanic,ar_15_to_17_years_Hispanic,ar_18_and_19_years_Hispanic,ar_20_to_24_years_Hispanic,ar_25_to_29_years_Hispanic,ar_30_to_34_years_Hispanic,ar_35_to_44_years_Hispanic,ar_45_to_54_years_Hispanic,ar_55_to_64_years_Hispanic,ar_65_to_74_years_Hispanic,ar_75_to_84_years_Hispanic,ar_85_years_and_over_Hispanic,ar_Under_1_years_With_a_disability,ar_Under 5 years_ With a disability,ar_5 to 17 years_ With a disability,ar_18_to_34_years_With_a_disability,ar_35_to_64_years_With_a_disability,ar_65_to_74_years_With_a_disability,ar_75_years_and_over_With_a_disability,Some other race alone,Car truck or van,Car truck or van_Drove alone,Car truck or van_Carpooled,Car truck or van_Carpooled_In 2_person carpool,Car truck or van_Carpooled_In 3_person carpool,Car truck or van_Carpooled_In 4_person carpool,Car truck or van_Carpooled_In 5_ or 6_person carpool,Car truck or van_Carpooled_In 7_or_more_person carpool,Motorcycle,Bicycle,Walked,Other means,Worked at home,Family households,Family households_Married_couple family,Family households_Other family,Family households_Other family_Male householder no wife present,Family households_Other family_Female householder no husband present,Nonfamily households,Nonfamily households_Householder living alone,Nonfamily households_Householder not living alone
Indiana,Martin,18101,10255,30,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,10017,6.329240292,5.630428272,7.287611061,4.871718079,2.216232405,5.490665868,5.051412599,5.850054907,11.99960068,13.85644405,15.41379655,10.32245183,5.21114106,1.437556155,0,0,0,0,0,0,0,0,0.479185385,0.059898173,0,0,0,0,0,0,0,0,0,0,0,0,0.079864231,0,0.179694519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019966058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77867625,0,0,0.079864231,0,0.099830289,0,0.059898173,0,0,0,0,0,1.637216732,2.25616452,7.587101927,2.855146251,3.673754617,0.117532,41.390793,37.316357,4.074437,3.476983,0.401567,0.117532,0.078355,0,0,0,1.909892,0.225269,2.820764,26.268364,20.391773,5.876592,2.801175,3.075416,14.848188,12.360431,2.487757
Indiana,Miami,18103,35516,96,3/22/2020,1,0.002816,0,0,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,32567,5.600761507,6.779869193,5.926244358,4.077747413,2.16783861,6.669327847,6.681610219,6.871986981,13.78696226,15.10117604,13.92820954,10.13909786,4.593607026,1.504590536,0.061411859,0.190376762,0.564989099,0.061411859,0.07369423,1.179107686,1.437037492,1.535296466,1.584425953,0.761507047,0.214941505,0.28249455,0.227223877,0.092117788,0.196517948,0,0,0,0,0,0,0.018423558,0.159670832,0.085976602,0.270212178,0.135106089,0.098258974,0,0.07369423,0,0,0.012282372,0.036847115,0.036847115,0,0,0.165812018,0,0.085976602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423741825,0.270212178,0.343906408,0.141247275,0.07369423,0.724659932,0.63868333,0.736942304,0.190376762,0.208800319,0.294776921,0.092117788,0,0,0.061411859,0.061411859,1.381766819,2.659133479,6.497374643,3.746123376,3.328522738,1.150386,39.363806,35.976714,3.387092,2.626668,0.381605,0.311969,0.066851,0,0.167126,0.161555,0.467954,0.359321,0.941478,25.954709,19.943734,6.010975,1.637837,4.373137,12.225286,10.69051,1.534776
Indiana,Monroe,18105,148431,350,,,,,,27,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,125310,4.312504988,4.602984598,4.090655175,2.686138377,7.31944777,18.06559732,8.39198787,6.368206847,10.57537307,10.11411699,10.74774559,7.309871519,3.340515522,1.243316575,0.303247945,0.170776474,0.15800814,0.118107094,0.308036071,0.769292155,0.383050036,0.327188572,0.454871918,0.349533158,0.207485436,0.172372516,0.020748544,0,0,0.014364376,0.051073338,0.014364376,0.019152502,0.012768335,0,0.028728753,0.025536669,0.059053547,0.043093129,0,0,0,0.162796265,0.076610007,0.177160642,0.124491262,0.935280504,2.997366531,1.075732184,0.686297981,0.640012768,0.42135504,0.239406272,0.143643763,0.090974384,0.033516878,0,0,0,0,0,0,0.011172293,0,0,0.019152502,0,0,0,0,0.29845982,0.309632112,0.2633469,0.12289522,0.459660043,0.833133828,0.167584391,0.331976698,0.636820685,0.24579044,0.250578565,0.027132711,0.015960418,0,0,0,1.035831139,2.218498125,5.209480488,1.430053467,2.333413135,0.552946,39.59203,34.962827,4.629203,3.756456,0.497239,0.200133,0.115541,0.059834,0.046767,0.956652,3.649856,0.244837,2.019903,20.037413,14.981809,5.055604,1.302587,3.753017,18.15781,12.271411,5.886398
Indiana,Montgomery,18107,38338,76,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,36645,6.374675945,6.292809387,6.42925365,3.984172466,3.520261973,7.428025652,6.052667485,5.419566107,11.65779779,14.16291445,14.08650566,8.93437031,5.266748533,1.615500068,0.054577705,0.114613181,0.174648656,0.043662164,0.081866558,0,0,0,0.201937509,0.174648656,0.207395279,0,0,0,0,0,0,0,0,0.114613181,0,0,0,0.010915541,0.043662164,0,0,0,0.081866558,0,0.158275345,0.081866558,0.049119935,0.092782099,0,0.141902033,0.316550689,0.005457771,0.081866558,0.240141902,0,0,0,0,0,0,0,0,0,0,0.016373312,0.010915541,0,0,0,0,0.567608132,0.474826034,0.65493246,0.256515214,0.398417247,0.136444263,0.458452722,0.043662164,0.98239869,0.802292264,0.261972984,0.087324328,0.098239869,0.027288853,0.027288853,0.027288853,2.112157184,1.942966298,6.085414108,2.368672397,2.9417383,0.38144,43.972724,39.139409,4.833316,4.107012,0.467656,0.198558,0.052252,0.007838,0.065315,0.044414,1.481346,0.091441,1.327202,26.949002,21.14641,5.802592,2.155398,3.647194,12.948061,10.419062,2.529
Indiana,Morgan,18109,70489,172,3/22/2020,1,0.002971,0,0,39,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,67980,5.604589585,6.446013533,6.669608708,4.468961459,2.521329803,6.01059135,5.46337158,5.369226243,11.73286261,14.97499264,14.93380406,9.523389232,4.045307443,1.197411003,0,0,0,0,0,0.217711091,0.170638423,0,0.023536334,0,0.03236246,0,0,0,0.008826125,0.008826125,0,0,0,0,0,0,0,0,0,0.029420418,0,0,0.138275964,0,0.188290674,0.029420418,0.002942042,0.111797588,0,0,0.020594292,0,0.111797588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161812298,0.014710209,0.144160047,0.014710209,0.155928214,0.305972345,0,0.147102089,0.105913504,0.167696381,0.194174757,0.029420418,0,0,0.08237717,0.08237717,0.979699912,1.647543395,6.254780818,2.947925861,2.618417182,0.156324,44.076183,39.756479,4.319704,3.545255,0.691267,0.050196,0.021512,0.011473,0.008605,0.01721,0.702741,0.312648,1.451375,26.747171,21.17831,5.568861,1.907439,3.661422,10.434982,8.322458,2.112525
Indiana,Newton,18111,13984,36,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,13576,5.023571008,5.878020035,6.319976429,4.065998821,2.224513848,4.964643489,5.494991161,5.509723041,12.55156158,14.17206836,16.07248085,10.47436653,6.040070713,0.898644667,0,0,0,0,0,0.235710077,0.147318798,0,0,0.088391279,0.044195639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044195639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309369476,0.589275192,0,0.250441956,0.088391279,0.132586918,1.163818503,0.574543312,1.649970536,0.220978197,0.206246317,0.044195639,0.103123159,0,0,0,0.736593989,2.75486152,5.627578079,2.224513848,3.358868592,2.018833,40.455129,35.219004,5.236125,3.845056,0.499358,0.078471,0.784705,0.028535,0,0.107005,0.499358,1.098588,0.620631,27.364817,21.065773,6.299044,1.647881,4.651163,12.312741,10.736196,1.576544
Indiana,Noble,18113,47744,117,3/13/2020,1,0.002095,0,0,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,45932,6.509622921,7.380475486,6.997300357,4.828877471,2.412261604,6.274492728,5.917443177,5.843420709,12.50108857,13.69851084,13.94670382,8.917530262,3.627100932,1.105982757,0.074022468,0.074022468,0.069668205,0.043542628,0,0.082730994,0.065313942,0.034834103,0.043542628,0.16981625,0,0.130627885,0,0,0,0,0,0,0,0,0,0.017417051,0,0,0,0,0,0,0,0,0.191587564,0,0,0,0,0,0.074022468,0.174170513,0.047896891,0.191587564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.206130802,1.393364103,1.084211443,0.875206827,0.439780545,0.923103719,0.70974484,0.779413045,1.593660193,1.193068014,0.531220064,0.300444135,0,0.069668205,0.013062788,0.013062788,1.550117565,1.846207437,7.71139946,2.838979361,2.268570931,0.332975,44.759858,40.176182,4.583676,3.19909,0.587975,0.259215,0.463636,0.07376,0.210744,0.162273,0.792396,0.423595,1.270785,26.878253,21.038545,5.839708,2.166445,3.673263,11.245285,9.57198,1.673305
Indiana,Ohio,18115,5875,71,3/27/2020,1,0.004168,0,0,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,5725,4.786026201,6.847161572,3.912663755,3.563318777,2.305676856,3.982532751,5.694323144,5.205240175,11.42358079,15.40611354,17.32751092,11.73799127,6.043668122,1.327510917,0,0.558951965,0,0,0,0,0,0.489082969,0,0.558951965,0,0,0,0.244541485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139737991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279475983,0,0,0,0,0,0.454148472,0,0.174672489,0,0,0,0,0,0.174672489,0.384279476,5.903930131,1.746724891,2.72489083,0.543571,46.899949,42.313572,4.586377,3.27841,0.713436,0.152879,0.441651,0,0,0,1.698658,0.305758,1.002208,29.828436,25.293019,4.535417,1.409886,3.125531,12.858842,11.414982,1.443859
Indiana,Orange,18117,19646,49,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,18842,6.092771468,4.92516718,8.141386265,4.458125464,2.345823161,5.66818809,5.455896402,5.392208895,11.20900117,13.34253264,14.54198068,10.48720943,5.402823479,1.146375119,0.031843753,0.212291689,0.19106252,0.053072922,0.031843753,0.053072922,0,0.148604182,0.180447935,0.38212504,0.530729222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042458338,0,0,0,0,0.031843753,0,0,0,0,0.127375013,0.031843753,0.063687507,0.307822949,0,0.021229169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116760429,0,0,0,0,0,1.019000106,0.212291689,0.053072922,0.063687507,0,0,0,0,0.212291689,0.212291689,2.218448148,3.046385734,9.18161554,4.35197962,3.301135761,0.465545,39.080166,35.059088,4.021077,2.823963,0.81854,0.281373,0.081854,0.015348,0.010232,0.030695,1.05387,0.429733,2.112856,27.078324,19.772855,7.305469,2.849542,4.455927,13.239883,11.541413,1.69847
Indiana,Owen,18119,20799,55,3/26/2020,4,0.036694,0,0,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,20258,5.222628098,5.745878172,6.614670747,4.24523645,2.231217297,5.321354527,5.281863955,5.321354527,11.17583177,15.28285122,16.31947872,11.60035542,4.62039688,1.599368151,0,0,0,0.029617929,0,0,0.286306644,0,0,0.217198144,0.157962287,0.246816073,0,0,0,0,0,0,0,0,0,0.108599072,0,0,0,0.227070787,0,0,0.098726429,0,0,0,0.049363215,0,0,0,0,0.138217001,0,0.039490572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227070787,0.078981143,0,0,0,0.009872643,0,0,0.572613289,0.54299536,0.207325501,0,0,0,0,0.957646362,2.053509725,9.388883404,3.968802448,3.603514661,0,41.373695,36.30616,5.067535,4.578983,0.402337,0.086215,0,0,0,0.038318,1.139956,0.498132,1.207012,28.201935,21.625635,6.5763,2.687039,3.889261,13.444774,10.877479,2.567296
Indiana,Parke,18121,16937,39,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,16216,6.302417366,6.635421806,5.624074988,3.737049827,2.035027134,5.118401579,5.562407499,5.229403059,9.940799211,12.93783917,14.4178589,11.17414899,6.043413912,1.147015294,0,0,0,0,0,0.074000987,0,0,0,0,0,0,0,0,0,0.024666996,0.012333498,0,0,0,0,0,0,0,0.357671436,0.012333498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.751356685,0,0,0,0,0,0.234336458,0,0,0,0,0.074000987,0.098667982,0.33300444,1.023680316,0,0,0,0,0.246669956,0,0,1.467686236,2.183029107,6.94375925,3.219042921,3.83571781,0.817839,35.620146,31.8016,3.818546,2.600612,0.358908,0.317722,0.270652,0.270652,0.005884,0.194163,0.823723,0.553071,1.7004,26.135561,21.252059,4.883502,1.65333,3.230172,10.020005,8.10779,1.912215
Indiana,Perry,18123,19169,52,,,,,,40,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,18131,5.394076444,4.434394132,7.997352601,3.607081794,1.996580442,6.794992003,7.203132756,7.081793613,13.72235398,14.36214219,14.93574541,10.45722795,4.621918262,1.919364624,0.341955766,0.033092494,0.551541559,0.066184987,0,0.595664883,1.058959793,1.047928961,1.147206442,0.650819039,0.463294909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231647455,0,0,0,0.165462468,0.088246649,0,0,0,0,0.055154156,0,0.176493299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419171585,0.341955766,0.341955766,0,0,0,0,0.132369974,0.352986598,0,0.066184987,0.066184987,0.033092494,0,0,0,1.389884728,1.842148806,5.846340522,2.934201092,1.643593845,0.229873,41.011441,35.881093,5.130348,4.451178,0.475419,0.172405,0.031346,0,0.094039,0.078366,0.271668,0.13061,1.118019,25.745781,20.207931,5.537851,1.603887,3.933964,13.254271,11.608589,1.645682
Indiana,Pike,18125,12389,37,,,,,,1,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,12025,5.671517672,6.336798337,6.054054054,3.742203742,1.979209979,5.222453222,5.721413721,5.505197505,11.84199584,14.43659044,15.68399168,11.24324324,5.754677755,1.38045738,0,0,0,0.382536383,0.14968815,0.14968815,0,0,0.399168399,0,0.266112266,0.14968815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382536383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116424116,0.548856549,0,0,0.133056133,0,0.133056133,0,0.266112266,0,0,0,0,0,0,2.195426195,1.896049896,6.503118503,3.35966736,3.376299376,0.427041,44.097978,39.239384,4.858593,4.085086,0.676819,0,0,0.096688,0,0,0.483442,0.201434,0.789622,27.008299,22.592861,4.415438,1.176376,3.239062,14.317944,12.658126,1.659818
Indiana,Porter,18127,170389,407,4/7/2020,84,0.049299,0,0,43,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,153164,5.361573216,5.792483873,6.633412551,4.269932882,2.580240788,6.513279883,5.951790238,6.282155076,12.63874017,13.51100781,14.43681283,9.452612886,3.863832232,1.350186728,0.330364838,0.248100076,0.373455903,0.296414301,0.108380559,0.336893787,0.261157974,0.395654331,0.61372124,0.402183281,0.348645896,0.10576898,0.088793711,0.028727377,0.010446319,0,0.00261158,0.00130579,0,0,0.031338957,0.035256327,0,0.00261158,0,0.09793424,0.020892638,0,0.121438458,0.134496357,0.013057899,0.027421587,0.007834739,0.370844324,0.048314225,0.043091066,0.250711655,0.151471625,0.063983704,0.241571126,0.023504218,0,0,0,0,0,0.039173696,0,0.037867906,0,0,0,0,0,0,0,0.72079601,1.098169283,1.034185579,0.651589146,0.394348541,0.899689222,0.805672351,0.869656055,1.662270507,1.107309812,0.844846047,0.430910658,0.159306364,0.028727377,0.014363689,0.014363689,0.732548118,1.491212034,4.047948604,2.460108119,2.465331279,1.294327,42.668753,40.08605,2.582703,2.088776,0.268982,0.130325,0.054749,0.039871,0.03392,0.155319,0.80278,0.279099,2.11377,26.445927,20.442035,6.003892,1.73291,4.270981,11.621569,9.45424,2.167328
Indiana,Posey,18129,25427,62,4/9/2020,5,0.019664,0,0,38,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,24637,5.609449202,6.90019077,5.926046191,3.977757032,2.11876446,5.81239599,5.536388359,5.333441572,11.73844218,13.74355644,16.65787231,10.27722531,4.805779925,1.420627511,0,0.202946787,0.251654016,0.308479117,0.089296586,0.259771888,0.081178715,0.284125502,0.146121687,0.284125502,0.194828916,0.121768072,0,0,0,0,0,0,0,0,0,0,0,0,0.0568251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202946787,0.170475301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284125502,0,0.194828916,0,0,0,0.308479117,0.064942972,0.284125502,0,0.0568251,0.178593173,0,0,0,0.917319479,1.014733937,5.682510046,2.484068677,2.159353817,0.20712,45.105319,43.018485,2.086834,1.613975,0.347806,0.097698,0.027356,0,0.121146,0.070343,0.633085,0.257923,1.528,28.453632,23.412404,5.041229,1.223182,3.818047,11.309547,9.656493,1.653054
Indiana,Pulaski,18131,12353,30,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,12085,5.34546959,5.047579644,8.225072404,4.137360364,2.399669011,5.825403393,5.428216798,5.693007861,12.296235,13.42159702,15.62267273,10.79023583,6.13984278,1.14191146,0,0.11584609,0,0,0,0,0,0,0,0,0.595779892,0,0.132395532,0,0,0,0,0,0,0,0,0,0,0,0,0.198593297,0,0,0,0.033098883,0,0,0.529582127,0,0,0,0.215142739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165494415,0.314439388,0.397186595,0.281340505,0,0,0,0.049648324,0.943318163,0.099296649,0.264791063,0,0.132395532,0,0.23169218,0.23169218,0.612329334,1.770790236,8.920148945,3.342987174,4.20355813,1.461295,39.044234,34.281201,4.763033,2.985782,0.979463,0.292259,0.221169,0.28436,0,0.134281,1.334913,0.663507,1.769352,26.92733,21.532385,5.394945,1.398104,3.99684,14.146919,12.496051,1.650869
Indiana,Putnam,18133,37576,80,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,35020,5.214163335,5.499714449,5.870930897,3.786407767,4.129069103,9.74871502,6.807538549,6.276413478,12.27298686,14.57452884,13.8206739,8.623643632,4.751570531,1.547687036,0,0.034266134,0.068532267,0.034266134,0.291262136,1.085094232,0.736721873,0.736721873,0.919474586,1.045117076,0.445459737,0,0,0,0,0,0,0,0,0,0,0,0,0.12564249,0,0.07424329,0,0,0,0.308395203,0,0,0.222729869,0.314106225,0,0.114220445,0.50256996,0,0.19988578,0.085665334,0,0,0,0,0,0,0.011422045,0,0,0,0,0,0,0,0,0,0.062821245,0.022844089,0.062821245,0.039977156,0.405482581,0.411193604,0.245573958,0.285551114,0.633923472,0.291262136,0.057110223,0,0.017133067,0.005711022,0,0,0.999428898,2.421473444,6.304968589,2.061679041,2.969731582,0.418009,38.012194,33.882691,4.129503,3.746106,0.314172,0.05325,0,0.015975,0.01065,0.01065,2.446817,0.362097,1.53625,24.859554,18.634681,6.224873,1.672036,4.552837,10.921484,8.746239,2.175244
Indiana,Randolph,18135,24665,56,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,24059,5.095806143,4.322706679,8.163265306,4.555467808,2.335924186,5.702647658,4.987738476,5.153996425,11.89575627,13.7329066,14.14023858,10.1417349,6.25129889,1.088989567,0.124693462,0,0,0,0,0,0.074816077,0,0.216135334,0,0.216135334,0.06650318,0,0,0,0,0.024938692,0.03325159,0,0,0,0,0,0.03325159,0,0,0,0,0,0,0.058190282,0,0,0,0,0,0,0,0,0.049877385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09975477,0.091441872,0.59021572,0.232761129,0,0.282638514,0.340828796,0.390706181,0.55696413,0.374080386,0.124693462,0.016625795,0,0,0,0,1.853776134,1.155492747,6.858140405,4.040068166,3.316846087,1.244218,40.811932,36.174031,4.637901,3.62498,0.410751,0.462594,0.123624,0.015952,0.051842,0.019939,0.689903,0.342957,1.902217,26.571223,20.489711,6.081512,1.722763,4.358749,15.209762,13.028394,2.181369
Indiana,Ripley,18137,28324,67,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,27593,5.69709709,7.226470482,6.922045446,4.617113036,2.674591382,6.363932882,5.247707752,5.167977386,11.71311565,13.78610517,13.80784982,9.567643968,4.29819157,1.71057877,0,0.123219657,0,0,0,0.166708948,0,0,0.28268039,0.065233936,0.166708948,0,0.086978582,0,0,0,0,0,0,0,0.173957163,0.28268039,0.043489291,0.115971442,0,0,0,0,0,0.021744645,0,0.036241076,0.130467872,0.108723227,0.137716087,0,0.043489291,0.224694669,0,0,0.210198239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065233936,0.500126844,0,0.181205378,0.275432175,0.123219657,0.079730366,0.239191099,0.246439314,0.231942884,0,0,0,0,0,1.13072156,1.239444787,4.472148733,2.979016417,3.341427174,0.263852,45.308707,41.171504,4.137203,3.363237,0.397537,0.372911,0,0.003518,0.056288,0.024626,0.686016,0.612137,1.692172,27.602463,22.110818,5.491645,1.60774,3.883905,11.676341,10.219877,1.456464
Indiana,Rush,18139,16581,42,4/1/2020,5,0.16469,0,0,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,16223,5.510694693,6.127103495,6.570917833,4.499784257,2.58891697,6.139431671,5.264131172,5.276459348,11.39123467,14.38698145,14.84312396,9.270788387,4.807988658,1.787585527,0,0,0,0,0,0,0,0,0.961597732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258891697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086297232,0.160266289,0.308204401,0.345188929,0.221907169,0.295876225,0.098625408,0.172594465,0.110953584,0.271219873,0,0,0,0.024656352,0.024656352,0.234235345,1.430068421,6.583246009,2.934105899,2.52727609,0.275383,41.1159,38.158525,2.957375,2.544301,0.347222,0.041906,0.023946,0,0,0.005987,0.389128,0.239464,1.754071,28.382423,21.156609,7.225814,3.226772,3.999042,11.877395,10.003592,1.873803
Indiana,Scott,18143,23873,128,,,,,,,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,23149,5.78858698,4.388958486,7.836191628,4.596310856,2.384552248,6.531599637,5.987299667,5.624433021,12.25970884,15.29223725,13.61613893,9.408613763,3.170763316,1.96984751,0,0,0,0.008639682,0,0,0,0.034558728,0.215992051,0,0,0,0,0.025919046,0,0,0,0,0,0,0,0,0.164153959,0,0,0.172793641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198712687,0.29374919,0.414704739,0.354226964,0.146874595,0.691174565,0,0,0.319668236,0.406065057,0,0.164153959,0,0.060477774,0,0,1.235474535,2.583264936,8.397770962,3.965614065,2.393191931,2.319872,46.408703,42.714926,3.693777,3.292867,0.385144,0.004505,0.011262,0,0.020271,0.024775,0.882903,0.536048,1.353634,26.849704,20.874344,5.97536,2.153202,3.822158,13.072366,10.432667,2.639699
Indiana,Shelby,18145,44729,109,,,,,,40,Statewide,No,All NonNoEssential Businesses,All Gatherings Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,41895,5.623582766,5.313283208,7.738393603,4.215300155,2.16254923,5.809762501,6.177348132,5.513784461,12.13509965,14.10192147,14.88960496,9.299439074,4.788160878,0.926124836,0.119345984,0.004773839,0,0.014321518,0.009547679,0.124119823,0.085929108,0.081155269,0.343716434,0.205275092,0.30075188,0.181405896,0.033416876,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100250627,0,0.038190715,0.042964554,0,0,0,0,0,0.157536699,0.176632056,0.114572145,0.057286072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496479293,0.534670008,0.548991526,0.157536699,0.305525719,0.109798305,0.367585631,0.396228667,0.711302065,0.696980547,0,0.124119823,0,0,0,0,1.059792338,1.007280105,5.055495883,2.964554243,2.76405299,0.901296,44.109909,40.972425,3.137484,2.625938,0.36539,0.146156,0,0,0.053591,0.014616,0.574881,0.350775,2.591835,28.271461,23.984215,4.287245,1.422586,2.864659,11.234532,9.621943,1.612589
